country,iso,year,debt,inflation,reserves,current_account,fdi,gdp_growth,region
Jamaica,JM,2017,102.463603382541,4.37839864991561,5.69691068614603,-2.68406864668736,6.00199958467465,0.997123062335191,Caribbean
Jamaica,JM,2016,122.655747801579,2.35102197485846,5.52675266361166,-0.308749953750269,6.59210302967631,1.37522306445538,Caribbean
Jamaica,JM,2015,124.64830084408,3.69154228855725,4.74928181293947,-3.0312415035281,6.51900749449878,0.92148712538031,Caribbean
Jamaica,JM,2014,132.413890497651,8.27407886231419,3.69021804144268,-8.01738724810733,4.18835615982906,0.689822357374339,Caribbean
Jamaica,JM,2013,135.885094993632,9.34150076569673,2.6862591074301,-9.51223858387756,3.81898294324016,0.5176860128024,Caribbean
Jamaica,JM,2012,137.934669887058,6.87397708674309,2.8651670674912,-9.72634702774029,2.79145695894721,-0.613636039869121,Caribbean
Jamaica,JM,2011,133.978459775192,7.555856465809,3.19618527225818,-14.283409237551,1.19599317121359,1.73037626746921,Caribbean
Jamaica,JM,2010,136.224334891016,12.6105519975603,4.17336287821776,-7.06479945013375,1.4052035043033,-1.45714720947502,Caribbean
Japan,JP,2022,216.213375459903,2.49770278172255,12.337180756522,2.1180194826945,1.13063140038369,0.954736937781391,Eastern Asia
Japan,JP,2021,216.329364856741,-0.233352779398264,16.0722158274857,3.90347308918604,0.695725961783807,2.55932023865617,Eastern Asia
Japan,JP,2020,215.755540579043,-0.024995834027731,18.5186166099082,2.96758662260168,1.23793178201869,-4.14711889947692,Eastern Asia
Japan,JP,2019,198.010309174872,0.46877615938395,15.4233523008405,3.45076611445329,0.780785313301259,-0.402169200910933,Eastern Asia
Japan,JP,2018,197.335609410989,0.989094598021848,14.689130719455,3.51661817468288,0.501685482403774,0.643391023460339,Eastern Asia
Japan,JP,2017,193.489159658852,0.484199796126385,16.273309373505,4.12036966283801,0.381319638034274,1.67533175166503,Eastern Asia
Japan,JP,2016,193.23043783523,-0.127258844489754,16.9689738640691,3.93809128404803,0.818481615264516,0.753826745903538,Eastern Asia
Japan,JP,2015,194.584061217143,0.795279630579839,16.8028215906603,3.0702796590698,0.118161987748241,1.56062669674904,Eastern Asia
Japan,JP,2014,192.112850344345,2.75922671353253,14.2124232003684,0.742322049627637,0.403354543401037,0.296205514142628,Eastern Asia
Japan,JP,2013,186.564297348971,0.335037912184741,14.971877035387,0.889785415808863,0.204293384186424,2.0051001767726,Eastern Asia
Japan,JP,2012,183.706209324867,-0.0440645104432602,14.2347343263612,0.958442611412041,0.0087202015018961,1.37475099920874,Eastern Asia
Japan,JP,2011,175.567641219028,-0.27245561610124,15.233315561171,2.07915328846556,-0.0136482744839263,0.0238095237748297,Eastern Asia
Japan,JP,2010,160.498098433606,-0.728243207517779,15.8070134520483,3.83547896264376,0.12920448958805,4.09791791930137,Eastern Asia
Jordan,JO,2022,100.908283146258,4.22915568897117,6.91105668859685,-7.82338416371671,2.56620402018028,2.64743616429071,Western Asia
Jordan,JO,2020,75.9660726859906,0.333294350628378,10.4582795455972,-5.73222808631066,1.73975978294192,-1.10275188309046,Western Asia
Jordan,JO,2019,79.3448532492717,0.761514047265601,7.95678043914993,-1.73661317294453,1.63970565115644,1.75124077866225,Western Asia
Jordan,JO,2017,75.3805020477717,3.32389447576097,7.75008193340763,-10.5575150922046,4.87814133167977,2.47359815449045,Western Asia
Jordan,JO,2016,74.071860773415,-0.778430463054142,8.14629408993945,-9.65551431813951,3.89285142868971,1.9941808493012,Western Asia
Jordan,JO,2015,78.8614496694168,-0.876851359704049,8.30493088673974,-8.99211424558988,4.1472022917494,2.49652879315188,Western Asia
Jordan,JO,2014,77.7139917549107,2.89947905006057,7.32698091779619,-7.07786962691051,5.91204890205889,3.38407809933472,Western Asia
Jordan,JO,2013,73.723812248079,4.82462314269537,6.55665747795075,-10.1695840827968,5.64977168714591,2.60994737548631,Western Asia
Jordan,JO,2012,65.3506139398579,4.5152295667099,4.40545435759904,-14.8926903748186,4.89480688682321,2.42935800100238,Western Asia
Jordan,JO,2011,60.4217719904335,4.1624416292779,6.51551435816015,-10.0122011601875,5.03335872688493,2.73717988632104,Western Asia
Jordan,JO,2010,59.7710843617397,4.84551875852116,8.45757169717942,-6.93580742997941,6.22247566973912,2.31483422063046,Western Asia
Kazakhstan,KZ,2022,21.3547830101811,15.0278644440851,4.68626727577773,2.85390106329207,2.25169814661934,3.19999999970734,Central Asia
Kazakhstan,KZ,2021,22.4120405815457,8.04147134028396,5.42839331910087,-1.35935671668035,2.31675874599247,4.29999999729456,Central Asia
Kazakhstan,KZ,2020,23.7157605024381,6.71815454861464,6.70962132483119,-6.46182057750937,4.21199990309163,-2.49999999628,Central Asia
Kazakhstan,KZ,2019,18.4830469477519,5.33356098916669,4.46057061758816,-3.8684220835049,2.05367649290766,4.50000000091883,Central Asia
Kazakhstan,KZ,2018,21.9922369362835,6.16366247577751,5.18798743503507,-0.984581633983154,0.196995426846668,4.09999999309841,Central Asia
Kazakhstan,KZ,2017,16.9303582595661,7.44266321306792,5.97546684476114,-2.05429721551443,2.85205738000704,4.10000000257358,Central Asia
Kazakhstan,KZ,2016,16.7694252748762,14.3610942386247,6.81127436878551,-5.07331546745494,12.5466202801439,1.09999999910173,Central Asia
Kazakhstan,KZ,2015,19.307916061599,6.67828585615244,5.68829985813844,-5.4122312771503,3.56737402233377,1.20000000053288,Central Asia
Kazakhstan,KZ,2014,12.6469696266918,6.84944977003349,4.32182944104254,-1.28837366004242,3.3006311188168,4.20000000566705,Central Asia
Kazakhstan,KZ,2013,10.8406391538642,5.94283871648418,3.2661794500647,1.91316832797548,4.23069709209016,5.99999999671084,Central Asia
Kazakhstan,KZ,2012,10.4981138465889,5.19568369035072,3.72323921369479,1.26375902394522,6.56164821145973,4.79999999528297,Central Asia
Kazakhstan,KZ,2011,8.80131007226425,8.452904661768,4.31222598233639,7.3030140363931,7.14351039762784,7.40000000144188,Central Asia
Kazakhstan,KZ,2010,9.52296325134078,7.40046356341398,5.11293339721266,1.80897140296935,5.03630628288047,7.30000000329814,Central Asia
"Korea, Rep.",KR,2022,51.1791323198157,5.08951365062842,5.94142082225049,1.54300407564714,1.49617378306838,2.61267219187226,Eastern Asia
"Korea, Rep.",KR,2021,48.955278643504,2.49833333333339,7.56728619937697,4.68690580624589,1.21315499855807,4.30473481906969,Eastern Asia
"Korea, Rep.",KR,2020,46.4315966423379,0.537288023411737,9.4015577129199,4.6160437677793,0.533043337613518,-0.709415359397681,Eastern Asia
"Korea, Rep.",KR,2019,39.969480137044,0.383000303608136,7.71289239419087,3.61361701036494,0.58339386057331,2.24397786011012,Eastern Asia
"Korea, Rep.",KR,2018,37.5556431793942,1.47583935002645,7.12215104071276,4.48983945461857,0.706084799750036,2.90740377377135,Eastern Asia
"Korea, Rep.",KR,2017,37.3486351375477,1.94433230786366,7.55831770286655,4.63508697043555,1.10364025144874,3.15963574012777,Eastern Asia
"Korea, Rep.",KR,2016,38.0655141568922,0.971685739912168,8.38848501351327,6.52964042316155,0.80712561488255,2.94688171508626,Eastern Asia
"Korea, Rep.",KR,2015,37.4929571097141,0.70633177245575,7.92054537564851,7.17024612402236,0.279944815832785,2.80910326824133,Eastern Asia
"Korea, Rep.",KR,2014,36.5002640215506,1.27477446401322,6.54230372996403,5.5931452840881,0.624700011881538,3.2024537945736,Eastern Asia
"Korea, Rep.",KR,2013,34.9298593014974,1.30134754547413,6.19845985710316,5.63673153341732,0.93143827823753,3.16470863647184,Eastern Asia
"Korea, Rep.",KR,2012,32.4090205799357,2.18707104433314,5.76906053221769,3.81759181803713,0.743001113839527,2.40253099246186,Eastern Asia
Kyrgyz Republic,KG,2022,47.085480540382,13.9229093174176,3.06541572030547,-42.683633961771,0.451992680624909,8.96750520041391,Central Asia
Kyrgyz Republic,KG,2021,56.3623694600643,11.9050398185147,5.45591908154817,-7.97583742281609,2.44569276771409,5.50700762671923,Central Asia
Kyrgyz Republic,KG,2020,67.9562222931595,6.32542296338078,7.79579502216323,4.52522127933728,-4.85484703138399,-7.14897757727955,Central Asia
Kyrgyz Republic,KG,2019,51.3325378370411,1.13362257718804,4.49570205067161,-11.3840798908834,4.3096066288398,4.60062565707598,Central Asia
Kyrgyz Republic,KG,2018,51.6567858407378,1.54266145238436,4.2027005564012,-11.6275560440076,1.74369178553725,3.75791013557165,Central Asia
Kyrgyz Republic,KG,2017,60.9182286766387,3.1753098637994,4.74499564813096,-6.95269622627314,-1.39184288798722,4.73993722377884,Central Asia
Kyrgyz Republic,KG,2016,60.4735108680683,0.388838296895799,4.60324965025459,-11.628233310749,9.08868385870298,4.33585592190116,Central Asia
Kyrgyz Republic,KG,2015,72.4565575830671,6.50331838993384,4.15506229543081,-15.7592478411185,17.1312307587207,3.87582544512439,Central Asia
Kyrgyz Republic,KG,2014,53.8893270176244,7.5342472977589,3.45867759795153,-17.4244156605429,4.59301012553734,4.02403863083252,Central Asia
Lesotho,LS,2020,2.99271685255602,4.97809676252309,4.16948687189679,-5.89018409974701,1.36347415366235,-8.15595879914267,Southern Africa
Lesotho,LS,2019,32.1670318908686,5.18708359197982,3.92033421844234,-7.45753439541607,1.49464839144428,-1.41799383085205,Southern Africa
Lesotho,LS,2018,32.8447143461545,4.7518030162474,3.40934039696595,-5.62372777156263,1.59898739288565,-1.48063315848241,Southern Africa
Lesotho,LS,2017,37.368022786851,4.447699373763,3.27497634213543,-9.01074725417763,1.82806703586765,-3.13817493733471,Southern Africa
